,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,13.27065899919301,20.537101873846794,22.13765104538311,34.59056063247086,75.28675913985631,47.16369139379787,10.56386290480467,42.712607294600815,67.45789127321399,38.46471479713279,6.056398927127605,38.075870754192664,55.28561223657725,34.41961024274378,4.743147925988597,37.64568441382919,44.18804931349092,27.11905971284645,3.6984946102095866,27.597119006869836,34.21220982088508,19.291768441002574,3.5801033467455556,20.339932495745355,22.933224256540367,14.55203504189248,2.442261628793714,14.479512974157572,14.999280577579134,7.844302817282686
1,3.656949649441024,33.34193586365098,45.59422660221748,26.926939582549224,82.40287155047733,20.488509882568465,39.870885481756545,69.22037417731401,62.30641653392411,10.233967896448478,45.94214026013922,60.960442623197345,31.443588745482316,27.333087923773217,55.445809459911345,48.92332988188759,5.966740386219833,35.62781362125806,46.836884120404335,27.01990199031229,10.475089974300953,33.403559565344885,30.520637880380082,8.380967409092104,17.739790539772052,27.59978564063012,16.803399654600792,2.3470413480653605,16.959854685073537,16.124515084197718
2,3.3450466271131587,35.133501341104534,25.490803565525578,42.99810860309303,49.33764731286344,28.17594473155543,24.975648437021732,49.602773005003336,40.43390182647501,24.847229640764404,29.044451910481314,31.51922183362989,28.088314514839183,29.786063415497253,31.367122594138223,26.95145451978539,24.716153044880716,23.63736489234245,21.21286223680635,18.920464658312177,18.952208516180928,18.17226580526632,14.920394968958245,12.93331060661676,11.690779385782138,10.879920969877425,8.528743394626984,7.8995010934805325,6.741360799783984,5.013619439779244
3,7.256043234844786,13.036370752116273,8.982196336568533,9.182534324095311,12.31574030164153,11.86360450130841,8.754248250156087,11.28826226219397,9.762354899201675,8.757802593660937,9.066451412309918,9.850050373410058,9.652404880645552,9.35244486784857,9.309039748896236,9.593350920902251,9.008778646114587,8.087807353333222,6.96720154572422,6.3415880296568,6.299753756811255,4.9707628947905595,3.723820740019182,3.021624953614952,3.387961830286282,2.876780953769453,1.8617666941142827,1.5683875639217786,1.1917528636909804,1.2088896739287986
4,59.01759057752215,16.445975835233646,15.730547715228793,41.55272031926408,16.235114689554457,0.8570400773817752,18.936111280146918,13.00534022967466,20.411841667102788,12.67709581917087,2.5438306549145877,13.191717213967033,9.939214637913048,5.3230726359255565,10.095514602186427,18.777645227307612,11.649457239330395,2.8426080104042657,15.366608521927478,20.10430198575306,11.12913640077262,2.201188657438516,15.022664192547504,16.961342689513575,11.294943178139137,2.39561191994861,10.512083233942242,13.599618473616715,6.521242460293234,1.469546241077069
5,5.338769627302707,39.22431028178834,34.46241060280626,33.84002145161628,22.259422237435505,7.7366860269334765,27.701980419384007,30.542273817728795,19.807822693330348,20.527198425160318,24.60793897717405,21.61876204703078,18.44758765082932,16.30345439309643,14.962117326674198,13.464185598624871,11.686575078637267,11.149356304850526,9.877871900218368,8.774985142213934,9.063109333853326,8.756806967370938,7.3852102310737715,6.6795267500662385,6.409953894331952,5.9191219377934905,4.835175825550208,3.157671072608855,2.9915431744101872,2.208787339276169
6,19.153944529878363,71.40030861944402,44.699170498931,95.0416521659568,118.87469487371065,27.58233668401507,43.687939905329465,47.89419234486944,76.75756758823266,34.31143940584295,22.006630159539277,47.12217010861749,39.12178260282232,27.293851908855842,32.939573647978094,43.98034514777833,27.804291738459415,35.103552078832635,38.535142209655405,29.679082316931943,24.509172559101668,35.802347221701694,28.917385176763148,16.926956565857303,27.76900359446288,30.01367166590374,14.52803379553183,16.19676717671161,24.922042797907608,16.828568466689063
7,96.77121689899215,45.221620524599814,40.147598052334715,21.622846416127643,36.63894619332078,48.27954569841115,31.281504605830612,7.8591519785512824,43.2196228835685,32.738196386607704,19.641922777595045,40.485434415664265,25.78994790428581,29.679858243958947,49.24678260727257,10.963213353357942,34.00259179297327,41.64910716166796,0.8920045638107583,38.76459420373618,32.494536830156996,8.339975985075638,36.51419182367023,21.043979934103476,13.950625659971926,28.664780796049488,11.58161786442743,15.226983692235619,21.8544368346444,4.56535310530408
8,58.47153203117349,32.25780935791982,10.46206725510315,31.176315688566966,39.7102445230237,25.89940796610597,16.482220153460677,37.43840508078498,31.885467111125855,16.008269608317708,25.627755757789814,26.66572454236203,17.233736944483102,19.0383702052192,23.511069036873806,18.128030713170627,17.1401288092891,19.97966451431619,14.574280826000756,10.97766385227836,14.014031700640457,12.142825021833856,7.498131662491763,9.596826591675368,8.065914394059327,3.7150798526093953,5.74860863241758,5.988601426225401,1.8407325902208784,2.8735833777517237
9,36.91665703830365,10.888164367824512,46.12676231479573,16.20434225090991,67.88578857332593,34.241064841623036,75.54980376901474,49.34920097376348,79.34299195739484,68.18268169061376,61.27487037096535,67.93266362268854,49.078807753823405,78.84333576547655,39.19547547233533,86.28177967285805,23.761871446128556,81.7558403107411,9.001658239817045,73.20981824826362,3.1195398644276215,65.08867896356632,10.631168724336685,49.356021063092484,17.014996295429583,36.55483063193762,16.93982071134437,25.56441065996237,16.684254876216055,16.466193672131727
